,Name,Title,Typename,XYZ URL,Max Z
1050,nairn,"Scotland, Town Plans - Nairn, OS [1867-8]",nls:OS_Town_Plans_Eng_500_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/nairn/{z}/{x}/{-y}.png,20
1051,oban,"Scotland, Town Plans - Oban, OS [1867-8]",nls:OS_Town_Plans_Eng_500_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/oban/{z}/{x}/{-y}.png,20
1052,paisley,"Scotland, Town Plans - Paisley, OS [1858]",nls:OS_Town_Plans_Eng_500_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/paisley/{z}/{x}/{-y}.png,20
1053,paisley_goad,"Scotland, Town Plans - Paisley, Goad, 1888-1946",nls:Goad_Insurance_Plans,https://mapseries-tilesets.s3.amazonaws.com/goad/paisley/{z}/{x}/{y}.png,20
1054,peebles,"Scotland, Town Plans - Peebles, OS [1856]",nls:OS_Town_Plans_Eng_500_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/peebles/{z}/{x}/{-y}.png,20
1055,peterhead,"Scotland, Town Plans - Peterhead, OS [1868]",nls:OS_Town_Plans_Eng_500_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/peterhead/{z}/{x}/{-y}.png,20
1056,portobello,"Scotland, Town Plans - Portobello, OS [1893-4]",nls:OS_Town_Plans_Eng_500_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/portobello/{z}/{x}/{-y}.png,20
1057,portglasgow,"Scotland, Town Plans - Port Glasgow, OS [1856-7]",nls:OS_Town_Plans_Eng_500_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/portglasgow/{z}/{x}/{-y}.png,20
1058,rothesay,"Scotland, Town Plans - Rothesay, OS [1862-3]",nls:OS_Town_Plans_Eng_500_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/rothesay/{z}/{x}/{-y}.png,20
1059,standrews1854,"Scotland, Town Plans - St Andrews, OS [1854]",nls:OS_Town_Plans_Eng_non500_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/standrews1854/{z}/{x}/{-y}.png,20
1060,standrews1893,"Scotland, Town Plans - St Andrews, OS [1894]",nls:OS_Town_Plans_Eng_500_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/standrews1893/{z}/{x}/{-y}.png,20
1061,selkirk,"Scotland, Town Plans - Selkirk, OS [1865]",nls:OS_Town_Plans_Eng_500_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/selkirk/{z}/{x}/{-y}.png,20
1062,stirling,"Scotland, Town Plans - Stirling, OS [1858]",nls:OS_Town_Plans_Eng_500_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/stirling/{z}/{x}/{-y}.png,20
1063,stonehaven,"Scotland, Town Plans - Stonehaven, OS [1864]",nls:OS_Town_Plans_Eng_500_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/stonehaven/{z}/{x}/{-y}.png,20
1064,stranraer1847,"Scotland, Town Plans - Stranraer, OS [1847]",nls:OS_Town_Plans_Eng_non500_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/stranraer1847/{z}/{x}/{-y}.png,20
1065,stranraer1867,"Scotland, Town Plans - Stranraer, OS [1867]",nls:OS_Town_Plans_Eng_500_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/stranraer1867/{z}/{x}/{-y}.png,20
1066,stranraer1893,"Scotland, Town Plans - Stranraer, OS [1893]",nls:OS_Town_Plans_Eng_non500_1890s_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/stranraer1893/{z}/{x}/{-y}.png,20
1067,strathaven,"Scotland, Town Plans - Strathaven, OS [1858]",nls:OS_Town_Plans_Eng_500_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/strathaven/{z}/{x}/{-y}.png,20
1068,wick,"Scotland, Town Plans - Wick, OS [1872]",nls:OS_Town_Plans_Eng_500_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/wick/{z}/{x}/{-y}.png,20
1069,wigtown1848,"Scotland, Town Plans - Wigtown, OS [1848]",nls:OS_Town_Plans_Eng_500_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/wigtown1848/{z}/{x}/{-y}.png,20
1070,wigtown1894,"Scotland, Town Plans - Wigtown, OS [1894]",nls:OS_Town_Plans_Eng_non500_1890s_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/wigtown1894/{z}/{x}/{-y}.png,20
1071,aberdeen1879,"Scotland, Town Plans - Aberdeen, PO map, 1879",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/117744591/{z}/{x}/{y}.png,17
1072,aberdeen1883,"Scotland, Town Plans - Aberdeen, PO map, 1883",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/117744615/{z}/{x}/{y}.png,17
1073,aberdeen1895,"Scotland, Town Plans - Aberdeen, PO map, 1895",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/117744231/{z}/{x}/{y}.png,17
1074,aberdeen1902,"Scotland, Town Plans - Aberdeen, PO map, 1902",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/117744207/{z}/{x}/{y}.png,17
1075,aberdeen1905,"Scotland, Town Plans - Aberdeen, PO map, 1905",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/117744375/{z}/{x}/{y}.png,17
1076,aberdeen1915,"Scotland, Town Plans - Aberdeen, PO map, 1915",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/102190429/{z}/{x}/{y}.png,17
1077,campbeltown_goad,"Scotland, Town Plans - Campbeltown, Goad, 1898",nls:Goad_Insurance_Plans,https://mapseries-tilesets.s3.amazonaws.com/goad/campbeltown/{z}/{x}/{y}.png,20
1078,dundee1882,"Scotland, Town Plans - Dundee, Bart PO, 1882",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/109707659/{z}/{x}/{y}.png,17
1079,dundee1888,"Scotland, Town Plans - Dundee, Bart PO, 1888",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/109707662/{z}/{x}/{y}.png,17
1080,dundee1891,"Scotland, Town Plans - Dundee, Bart PO, 1891",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/109707668/{z}/{x}/{y}.png,17
1081,dundee_goad,"Scotland, Town Plans - Dundee, Goad, 1891-1944",nls:Goad_Insurance_Plans,https://mapseries-tilesets.s3.amazonaws.com/goad/dundee/{z}/{x}/{y}.png,20
1082,dundee1892,"Scotland, Town Plans - Dundee, Bart PO, 1892",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/109707671/{z}/{x}/{y}.png,17
1083,dundee1893,"Scotland, Town Plans - Dundee, Bart PO, 1893",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/109707674/{z}/{x}/{y}.png,17
1084,dundee1897,"Scotland, Town Plans - Dundee, Bart PO, 1897",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/109707683/{z}/{x}/{y}.png,17
1085,dundee1900,"Scotland, Town Plans - Dundee, Bart PO, 1900",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/109707686/{z}/{x}/{y}.png,17
1086,dundee1903,"Scotland, Town Plans - Dundee, Bart PO, 1903",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/109707695/{z}/{x}/{y}.png,17
1087,dundee1906,"Scotland, Town Plans - Dundee, Bart PO, 1906",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/109707704/{z}/{x}/{y}.png,17
1088,dundee1908,"Scotland, Town Plans - Dundee, Bart PO, 1908",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/109707710/{z}/{x}/{y}.png,17
1089,dundee1910,"Scotland, Town Plans - Dundee, Bart PO, 1910",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/109707716/{z}/{x}/{y}.png,17
1090,dundee1911,"Scotland, Town Plans - Dundee, Bart PO, 1911",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/109707719/{z}/{x}/{y}.png,17
1091,edin1765,"Scotland, Town Plans - Edinburgh, Edgar, 1765",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/74400010/{z}/{x}/{-y}.png,18
1092,edin1784,"Scotland, Town Plans - Edinburgh, Kincaid, 1784",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/74400071/{z}/{x}/{-y}.png,17
1093,edin1804,"Scotland, Town Plans - Edinburgh, Ainslie, 1804",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/74400072/{z}/{x}/{-y}.png,18
1094,edin1817,"Scotland, Town Plans - Edinburgh, Kirkwood, 1817",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/74400073-4/{z}/{x}/{-y}.png,18
1095,edin1819,"Scotland, Town Plans - Edinburgh, Kirkwood, 1819",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/74400075/{z}/{x}/{y}.png,19
1096,edin1821,"Scotland, Town Plans - Edinburgh, Kirkwood, 1821",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/74401133/{z}/{x}/{-y}.png,18
1097,edin1822,"Scotland, Town Plans - Edinburgh, Knox, 1822",nls:WFS,https://allmaps.xyz/maps/354a33babd59da34/{z}/{x}/{y}.png,18
1098,edin_newington_1826,"Scotland, Town Plans - Edinburgh (Newington), 1826",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata2/74400087/{z}/{x}/{y}.png,18
1099,edin1831,"Scotland, Town Plans - Edinburgh, Wood, 1831",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/74400027/{z}/{x}/{-y}.png,18
1100,edin1832,"Scotland, Town Plans - Edinburgh, Great Reform Act, 1832",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/74491845/{z}/{x}/{-y}.png,17
1101,edin1849,"Scotland, Town Plans - Edinburgh, OS [1849]",nls:OS_Town_Plans_Eng_non500_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/edinburgh1849/{z}/{x}/{y}.png,20
1102,edin1865,"Scotland, Town Plans - Edinburgh, Bart PO, 1865",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/77775504/{z}/{x}/{-y}.png,16
1103,edin1876,"Scotland, Town Plans - Edinburgh, OS [1876]",nls:OS_Town_Plans_Edinburgh_1870s_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/edinburgh1876/{z}/{x}/{-y}.png,20
1104,edin1882,"Scotland, Town Plans - Edinburgh, Bart PO, 1882",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/90719488/{z}/{x}/{-y}.png,17
1105,edin1885,"Scotland, Town Plans - Edinburgh, Johnston (boundaries) 1885",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/78124226/{z}/{x}/{-y}.png,17
1106,edin1888,"Scotland, Town Plans - Edinburgh, Bart PO, 1888",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/90719488/{z}/{x}/{-y}.png,18
1107,edin1891,"Scotland, Town Plans - Edinburgh, Bartholomew, 1891",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/95751931/{z}/{x}/{-y}.png,19
1108,edinburgh_goad,"Scotland, Town Plans - Edinburgh, Goad, 1892-1935",nls:Goad_Insurance_Plans,https://mapseries-tilesets.s3.amazonaws.com/goad/edinburgh/{z}/{x}/{y}.png,20
1109,edin1892,"Scotland, Town Plans - Edinburgh, Bart PO, 1891-2",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/90719479/{z}/{x}/{-y}.png,18
1110,edin1892b,"Scotland, Town Plans - Edinburgh, Bart PO, 1893-4",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/83546578/{z}/{x}/{-y}.png,18
1111,edin1893,"Scotland, Town Plans - Edinburgh, OS [1893]",nls:OS_Town_Plans_Eng_500_1880s_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/edinburgh_1893/{z}/{x}/{y}.png,20
1112,edin1902,"Scotland, Town Plans - Edinburgh, Bart PO, 1902",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/90719482/{z}/{x}/{-y}.png,18
1113,edin1905,"Scotland, Town Plans - Edinburgh, Johnston PO, 1905-6",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/75119808/{z}/{x}/{-y}.png,16
1114,edin1907,"Scotland, Town Plans - Edinburgh, Bart PO, 1907",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/90719485/{z}/{x}/{-y}.png,18
1115,edin1910,"Scotland, Town Plans - Edinburgh, Johnston PO, 1910",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/90721362/{z}/{x}/{-y}.png,18
1116,edin1912,"Scotland, Town Plans - Edinburgh, Bart Survey Atlas, 1912",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/74400474/{z}/{x}/{-y}.png,18
1117,edin1917,"Scotland, Town Plans - Edinburgh, Bart PO, 1917",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/90721368/{z}/{x}/{-y}.png,18
1118,edin1918,"Scotland, Town Plans - Edinburgh, Bart PO, 1918",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/103247211/{z}/{x}/{y}.png,18
1119,edin1919,"Scotland, Town Plans - Edinburgh, Chronological, 1919",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/74400069/{z}/{x}/{-y}.png,18
1120,edin1932,"Scotland, Town Plans - Edinburgh, Bart PO, 1932-3",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/90720679/{z}/{x}/{-y}.png,18
1121,edin1939,"Scotland, Town Plans - Edinburgh, Bart PO, 1939-40",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/82833386/{z}/{x}/{-y}.png,18
1122,edin1944_1963,"Scotland, Town Plans - Edinburgh, OS 1:1,250, 1944-63",nls:National_Grid_WFS,https://mapseries-tilesets.s3.amazonaws.com/edinburgh_1250/{z}/{x}/{y}.png,20
1123,glas1778,"Scotland, Town Plans - Glasgow, McArthur, 1778",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/126160581/{z}/{x}/{y}.png,18
1124,glas1807,"Scotland, Town Plans - Glasgow, Fleming, 1807",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/131877585/{z}/{x}/{y}.png,19
1125,glas1857,"Scotland, Town Plans - Glasgow, OS [1857]",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/glasgow1857/{z}/{x}/{y}.png,20
1126,glas1882,"Scotland, Town Plans - Glasgow, Bart PO, 1882",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/urbhist/90721371/{z}/{x}/{-y}.png,18
1127,glas1888,"Scotland, Town Plans - Glasgow, Bart PO, 1888",nls:WFS,https://geo.nls.uk/urbhist/glasgow_1888/{z}/{x}/{-y}.png,18
1128,glasgow_goad,"Scotland, Town Plans - Glasgow, Goad, 1889-1946",nls:Goad_Insurance_Plans,https://mapseries-tilesets.s3.amazonaws.com/goad/glasgow/{z}/{x}/{y}.png,20
1129,glas1891,"Scotland, Town Plans - Glasgow, Bart PO, 1891",nls:WFS,https://geo.nls.uk/urbhist/glasgow_1888/{z}/{x}/{-y}.png,18
1130,glas1894,"Scotland, Town Plans - Glasgow, OS [1892-4]",nls:OS_Town_Plans_Eng_500_1880s_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/glasgow1894/{z}/{x}/{y}.png,20
1131,glas1895,"Scotland, Town Plans - Glasgow, Bart PO, 1895",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/109707749/{z}/{x}/{y}.png,17
1132,glas1900,"Scotland, Town Plans - Glasgow, Bart PO, 1900",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/109707764/{z}/{x}/{y}.png,17
1133,glas1905,"Scotland, Town Plans - Glasgow, Bart PO, 1905",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/109707779/{z}/{x}/{y}.png,17
1134,glas1910,"Scotland, Town Plans - Glasgow, Bart PO, 1910",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/109707656/{z}/{x}/{y}.png,17
1135,glas1914,"Scotland, Town Plans - Glasgow, Bart PO, 1914",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/109707860/{z}/{x}/{y}.png,17
1136,glas1920,"Scotland, Town Plans - Glasgow, Bart PO, 1920",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/109707875/{z}/{x}/{y}.png,17
1137,glas1925,"Scotland, Town Plans - Glasgow, Bart PO, 1925",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/109707890/{z}/{x}/{y}.png,17
1138,glasgow1930,"Scotland, Town Plans - Glasgow, Bart PO, 1930",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata2/109707905/{z}/{x}/{y}.png,16
1139,glasgow1936,"Scotland, Town Plans - Glasgow, Bart PO, 1936-7",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/142842758/{z}/{x}/{y}.png,17
1140,greenock1861,"Scotland, Town Plans - Greenock, PO map, 1861",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/117744879/{z}/{x}/{y}.png,17
1141,greenock1879,"Scotland, Town Plans - Greenock, PO map, 1879",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/109707593/{z}/{x}/{y}.png,17
1142,greenock1887,"Scotland, Town Plans - Greenock, PO map, 1887",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/109707599/{z}/{x}/{y}.png,17
1143,greenock1895,"Scotland, Town Plans - Greenock, PO map, 1895",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/109707617/{z}/{x}/{y}.png,17
1144,greenock1915,"Scotland, Town Plans - Greenock, Bart PO, 1915",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/109707851/{z}/{x}/{y}.png,17
1145,leith_goad,"Scotland, Town Plans - Leith, Goad, 1892-1906",nls:Goad_Insurance_Plans,https://mapseries-tilesets.s3.amazonaws.com/goad/leith/{z}/{x}/{y}.png,20
1146,perth1716,"Scotland, Town Plans - Perth, Petit, 1716",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/perth/2976/{z}/{x}/{-y}.png,18
1147,perth1783,"Scotland, Town Plans - Perth, Stobie, 1783",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/perth/74400315/{z}/{x}/{-y}.png,18
1148,perth1823,"Scotland, Town Plans - Perth, Wood, 1823",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/perth/74400053/{z}/{x}/{-y}.png,18
1149,perth1827,"Scotland, Town Plans - Perth, Thomson, 1827",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/perth/74400163/{z}/{x}/{-y}.png,18
1150,perth1832,"Scotland, Town Plans - Perth, Reform Act, 1832",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/perth/74491926/{z}/{x}/{-y}.png,18
1151,perth1860,"Scotland, Town Plans - Perth, OS 1:2,500, 1860",nls:OS_Town_Plans_Eng_500_WFS,https://mapseries-tilesets.s3.amazonaws.com/perth/74479254/{z}/{x}/{-y}.png,19
1152,perth1860b,"Scotland, Town Plans - Perth, OS 1:500, 1860",nls:OS_Town_Plans_Eng_500_WFS,https://mapseries-tilesets.s3.amazonaws.com/towns/perth/{z}/{x}/{-y}.png,20
1153,perth1893,"Scotland, Town Plans - Perth, Leslie, 1893",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/perth/97145793/{z}/{x}/{-y}.png,19
1154,perth1895,"Scotland, Town Plans - Perth, Leslie, 1895",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/perth/97145795/{z}/{x}/{-y}.png,19
1155,perth1901,"Scotland, Town Plans - Perth, Leslie, 1901",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/perth/97145798/{z}/{x}/{-y}.png,17
1156,perth1902,"Scotland, Town Plans - Perth, OS, 1:10,560, 1902",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/perth/75655778/{z}/{x}/{-y}.png,17
1157,perth1907,"Scotland, Town Plans - Perth, Leslie, 1907",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/perth/97145804/{z}/{x}/{-y}.png,19
1158,perth1912,"Scotland, Town Plans - Perth, Bartholomew, 1912",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/perth/78055336/{z}/{x}/{-y}.png,19
1159,perth1933,"Scotland, Town Plans - Perth, OS 1:10,560, 1933",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/perth/75655775/{z}/{x}/{-y}.png,17
1160,ardhallow,"Scotland, Military Maps (20th c.) - Ardhallow, 1904",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/os/scotland-military/ardhallow/{z}/{x}/{y}.png,20
1161,barry,"Scotland, Military Maps (20th c.) - Barry, 1939",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/os/scotland-military/barry/{z}/{x}/{y}.png,17
1162,braefoot,"Scotland, Military Maps (20th c.) - Braefoot, 1918",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/os/scotland-military/braefoot/{z}/{x}/{y}.png,20
1163,cloch,"Scotland, Military Maps (20th c.) - Cloch Point, 1918",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/os/scotland-military/cloch/{z}/{x}/{y}.png,20
1164,cramond,"Scotland, Military Maps (20th c.) - Cramond Island, 1915",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/os/scotland-military/cramond/{z}/{x}/{y}.png,20
1165,dreghorn,"Scotland, Military Maps (20th c.) - Dreghorn, 1939",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/os/scotland-military/redford/{z}/{x}/{y}.png,20
1166,edinburgh_castle,"Scotland, Military Maps (20th c.) - Edinburgh Castle, 1939",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/os/scotland-military/edinburgh/{z}/{x}/{y}.png,20
1167,inchcolm,"Scotland, Military Maps (20th c.) - Inchcolm, 1918",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/os/scotland-military/inchcolm/{z}/{x}/{y}.png,20
1168,inchkeith_500,"Scotland, Military Maps (20th c.) - Inchkeith (1:500), 1911",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/os/scotland-military/inchkeith2/{z}/{x}/{y}.png,20
1169,inchkeith_2500,"Scotland, Military Maps (20th c.) - Inchkeith (1:2,500), 1914",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/os/scotland-military/inchkeith/{z}/{x}/{y}.png,19
1170,inchmickery,"Scotland, Military Maps (20th c.) - Inchmickery, 1918",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/os/scotland-military/inchmickery/{z}/{x}/{y}.png,20
1171,portkil,"Scotland, Military Maps (20th c.) - Portkil, 1904",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/os/scotland-military/portkil/{z}/{x}/{y}.png,20
1172,belgiumgsgs4042,"Belgium WW2 - GSGS Quarter-Inch, 1937-42 (aws)",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/belgium/gsgs4042/{z}/{x}/{-y}.png,12
1173,belgiumgsgs4336,"Belgium WW2 - GSGS 1:100K, 1937-44",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/belgium/gsgs4336/{z}/{x}/{-y}.png,13
1174,belgiumgsgs4040,"Belgium WW2 - GSGS 1:50K, 1943-44",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/belgium/gsgs4040/{z}/{x}/{-y}.png,13
1175,OSTowns_Cornwall,,,https://mapseries-tilesets.s3.amazonaws.com/os/town-england/Cornwall/{z}/{x}/{y}.png,20
1176,OSTownsDevon,,,https://mapseries-tilesets.s3.amazonaws.com/town_england/devon_towns/{z}/{x}/{y}.png,20
1177,OSTowns_North,,,https://mapseries-tilesets.s3.amazonaws.com/os/town-england/North/{z}/{x}/{y}.png,20
1178,OSTowns_Midlands_east,,,https://mapseries-tilesets.s3.amazonaws.com/os/town-england/Midlands_East/{z}/{x}/{y}.png,20
1179,OSTowns_Isle_of_Man,,,https://mapseries-tilesets.s3.amazonaws.com/os/town-england/IsleofMan/{z}/{x}/{y}.png,20
1180,OSTowns_Midlands_west,,,https://mapseries-tilesets.s3.amazonaws.com/os/town-england/Midlands_West/{z}/{x}/{y}.png,20
1181,OSTowns_South,,,https://mapseries-tilesets.s3.amazonaws.com/os/town-england/South/{z}/{x}/{y}.png,20
1182,OSTowns_Wales,,,https://mapseries-tilesets.s3.amazonaws.com/os/town-england/Wales/{z}/{x}/{y}.png,20
1183,OSTownsAlnwick,"England and Wales, Town Plans - Alnwick, 1:528, 1851-64",nls:OS_Town_Plans_Eng_500_WFS,https://mapseries-tilesets.s3.amazonaws.com/os/town-england/Alnwick/{z}/{x}/{y}.png,20
1184,OSTownsAshby,"England and Wales, Town Plans - Ashby, OS 1:528, 1882",nls:OS_Town_Plans_Eng_500_WFS,https://mapseries-tilesets.s3.amazonaws.com/os/town-england/Ashby/{z}/{x}/{y}.png,20
1185,OSTownsBarnardCastle,"England and Wales, Town Plans - Barnard Castle, OS 1:528, 1852",nls:OS_Town_Plans_Eng_500_WFS,https://mapseries-tilesets.s3.amazonaws.com/os/town-england/Barnard-Castle/{z}/{x}/{y}.png,20
